https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume UST,Volume USD
1646013600000,2022-02-28 02:00:00,UST/USD,1.004,1.004,1.003,1.003,577.98132,579.7152639599999
1646010000000,2022-02-28 01:00:00,UST/USD,1.004,1.005,1.004,1.004,1574.292288,1580.589457152
1646006400000,2022-02-28 00:00:00,UST/USD,1.005,1.005,1.003,1.004,3553.078933,3567.291248732
1646002800000,2022-02-27 23:00:00,UST/USD,1.004,1.005,1.003,1.005,3039.763308,3054.96212454
1645999200000,2022-02-27 22:00:00,UST/USD,1.004,1.004,1.003,1.004,2241.275158,2250.240258632
1645995600000,2022-02-27 21:00:00,UST/USD,1.003,1.004,1.003,1.004,2602.554657,2612.9648756280003
1645992000000,2022-02-27 20:00:00,UST/USD,1.004,1.004,1.003,1.003,3555.257796,3565.9235693879996
1645988400000,2022-02-27 19:00:00,UST/USD,1.004,1.005,1.004,1.004,7204.039407,7232.855564628
1645984800000,2022-02-27 18:00:00,UST/USD,1.004,1.005,1.003,1.004,12950.824831,13002.628130324
1645981200000,2022-02-27 17:00:00,UST/USD,1.005,1.006,1.004,1.004,2095.640629,2104.023191516
1645977600000,2022-02-27 16:00:00,UST/USD,1.005,1.006,1.004,1.005,21205.568284,21311.596125419997
1645974000000,2022-02-27 15:00:00,UST/USD,1.005,1.005,1.004,1.005,499.917631,502.41721915499994
1645970400000,2022-02-27 14:00:00,UST/USD,1.003,1.005,1.003,1.005,19291.417134,19387.874219669997
1645966800000,2022-02-27 13:00:00,UST/USD,1.005,1.005,1.003,1.003,514.241816,515.7845414479999
1645963200000,2022-02-27 12:00:00,UST/USD,1.005,1.006,1.003,1.005,32894.278738,33058.750131689994
1645959600000,2022-02-27 11:00:00,UST/USD,1.004,1.005,1.004,1.005,551.090945,553.846399725
1645956000000,2022-02-27 10:00:00,UST/USD,1.005,1.006,1.004,1.004,13989.242074,14045.199042296
1645952400000,2022-02-27 09:00:00,UST/USD,1.004,1.006,1.003,1.005,6547.45056,6580.1878128
1645948800000,2022-02-27 08:00:00,UST/USD,1.003,1.006,1.003,1.004,3187.778193,3200.529305772
1645945200000,2022-02-27 07:00:00,UST/USD,1.003,1.006,1.003,1.003,2382.58251,2389.73025753
1645941600000,2022-02-27 06:00:00,UST/USD,1.003,1.005,1.003,1.003,900.317656,903.018608968
1645938000000,2022-02-27 05:00:00,UST/USD,1.005,1.005,1.003,1.003,3612.820745,3623.6592072349995
1645934400000,2022-02-27 04:00:00,UST/USD,1.005,1.005,1.003,1.005,1999.454904,2009.4521785199997
1645930800000,2022-02-27 03:00:00,UST/USD,1.004,1.005,1.003,1.005,8836.312745,8880.494308724998
1645927200000,2022-02-27 02:00:00,UST/USD,1.003,1.006,1.003,1.004,16524.423773,16590.521468092
1645923600000,2022-02-27 01:00:00,UST/USD,1.004,1.005,1.003,1.003,4939.414866,4954.233110597999
1645920000000,2022-02-27 00:00:00,UST/USD,1.004,1.005,1.003,1.004,6181.547949,6206.274140796
1645916400000,2022-02-26 23:00:00,UST/USD,1.004,1.006,1.004,1.004,6886.816569,6914.363835276
1645912800000,2022-02-26 22:00:00,UST/USD,1.004,1.015,1.003,1.004,70546.185063,70828.369803252
1645909200000,2022-02-26 21:00:00,UST/USD,1.005,1.005,1.003,1.004,12647.645961,12698.236544844
1645905600000,2022-02-26 20:00:00,UST/USD,1.005,1.005,1.004,1.005,11272.333431,11328.695098154998
1645902000000,2022-02-26 19:00:00,UST/USD,1.004,1.005,1.004,1.005,4722.170252,4745.781103259999
1645898400000,2022-02-26 18:00:00,UST/USD,1.004,1.005,1.004,1.004,624.059241,626.555477964
1645894800000,2022-02-26 17:00:00,UST/USD,1.005,1.005,1.003,1.004,74976.701251,75276.608056004
1645891200000,2022-02-26 16:00:00,UST/USD,1.004,1.005,1.004,1.005,3813.301018,3832.36752309
1645887600000,2022-02-26 15:00:00,UST/USD,1.005,1.005,1.004,1.004,1040.648551,1044.811145204
1645884000000,2022-02-26 14:00:00,UST/USD,1.005,1.006,1.003,1.005,21865.100789,21974.426292944998
1645880400000,2022-02-26 13:00:00,UST/USD,1.005,1.005,1.005,1.005,52.97725,53.242136249999994
1645876800000,2022-02-26 12:00:00,UST/USD,1.005,1.006,1.004,1.005,5529.200164,5556.846164819999
1645873200000,2022-02-26 11:00:00,UST/USD,1.004,1.005,1.004,1.005,29.252737,29.399000684999997
1645869600000,2022-02-26 10:00:00,UST/USD,1.004,1.006,1.004,1.004,3572.782035,3587.0731631400004
1645866000000,2022-02-26 09:00:00,UST/USD,1.005,1.006,1.004,1.004,135.877768,136.421279072
1645862400000,2022-02-26 08:00:00,UST/USD,1.005,1.006,1.005,1.005,1127.062596,1132.69790898
1645858800000,2022-02-26 07:00:00,UST/USD,1.005,1.006,1.004,1.005,10751.453964,10805.211233819999
1645855200000,2022-02-26 06:00:00,UST/USD,1.004,1.006,1.004,1.005,4779.39682,4803.2938041
1645851600000,2022-02-26 05:00:00,UST/USD,1.005,1.006,1.004,1.004,3209.256581,3222.093607324
1645848000000,2022-02-26 04:00:00,UST/USD,1.005,1.006,1.004,1.005,16091.174177,16171.630047884999
1645844400000,2022-02-26 03:00:00,UST/USD,1.005,1.006,1.004,1.005,6865.152129,6899.477889645
1645840800000,2022-02-26 02:00:00,UST/USD,1.004,1.006,1.004,1.005,2421.479742,2433.58714071
1645837200000,2022-02-26 01:00:00,UST/USD,1.005,1.006,1.004,1.004,437.428581,439.17829532400003
1645833600000,2022-02-26 00:00:00,UST/USD,1.005,1.006,1.005,1.005,4627.41458,4650.551652899999
1645830000000,2022-02-25 23:00:00,UST/USD,1.004,1.006,1.004,1.005,15976.62729,16056.510426449999
1645826400000,2022-02-25 22:00:00,UST/USD,1.004,1.006,1.003,1.004,2126.218441,2134.723314764
1645822800000,2022-02-25 21:00:00,UST/USD,1.003,1.006,1.003,1.004,138412.878068,138966.52958027198
1645819200000,2022-02-25 20:00:00,UST/USD,1.005,1.011,1.003,1.003,186553.818637,187113.48009291096
1645815600000,2022-02-25 19:00:00,UST/USD,1.005,1.005,1.003,1.005,10387.539059,10439.476754295
1645812000000,2022-02-25 18:00:00,UST/USD,1.005,1.006,1.003,1.005,20509.633988,20612.18215794
1645808400000,2022-02-25 17:00:00,UST/USD,1.005,1.006,1.004,1.005,17193.942577,17279.912289885
1645804800000,2022-02-25 16:00:00,UST/USD,1.005,1.006,1.003,1.005,33082.126766,33247.53739983
1645801200000,2022-02-25 15:00:00,UST/USD,1.005,1.04,1.003,1.005,85503.42472,85930.94184359998
1645797600000,2022-02-25 14:00:00,UST/USD,1.008,1.008,1.005,1.005,76451.75762,76834.0164081
1645794000000,2022-02-25 13:00:00,UST/USD,1.004,1.008,1.004,1.008,22990.873871,23174.800861968
1645790400000,2022-02-25 12:00:00,UST/USD,1.004,1.04,1.003,1.004,251236.851994,252241.799401976
1645786800000,2022-02-25 11:00:00,UST/USD,1.004,1.004,1.003,1.004,2229.569962,2238.488241848
1645783200000,2022-02-25 10:00:00,UST/USD,1.004,1.004,1.004,1.004,4141.495277,4158.061258108
1645779600000,2022-02-25 09:00:00,UST/USD,1.004,1.004,1.003,1.004,43.538757,43.712912028
1645776000000,2022-02-25 08:00:00,UST/USD,1.003,1.004,1.003,1.004,718.333226,721.206558904
1645772400000,2022-02-25 07:00:00,UST/USD,1.002,1.004,1.002,1.003,7969.312698,7993.220636093999
1645768800000,2022-02-25 06:00:00,UST/USD,1.002,1.002,1.002,1.002,11.670484,11.693824968
1645765200000,2022-02-25 05:00:00,UST/USD,1.004,1.004,1.002,1.002,2316.961637,2321.595560274
1645761600000,2022-02-25 04:00:00,UST/USD,1.004,1.004,1.002,1.004,5621.834622,5644.3219604880005
1645758000000,2022-02-25 03:00:00,UST/USD,1.004,1.004,1.002,1.004,3782.088969,3797.217324876
1645754400000,2022-02-25 02:00:00,UST/USD,1.004,1.004,1.003,1.004,1747.327511,1754.3168210439999
1645750800000,2022-02-25 01:00:00,UST/USD,1.004,1.004,1.002,1.004,83242.824077,83575.79537330799
1645747200000,2022-02-25 00:00:00,UST/USD,1.003,1.004,1.003,1.004,27394.728523,27504.307437092
1645743600000,2022-02-24 23:00:00,UST/USD,1.004,1.004,1.003,1.003,3020.805523,3029.8679395689996
1645740000000,2022-02-24 22:00:00,UST/USD,1.005,1.005,1.003,1.004,16723.023854,16789.915949415998
1645736400000,2022-02-24 21:00:00,UST/USD,1.005,1.005,1.004,1.005,35605.604498,35783.63252049
1645732800000,2022-02-24 20:00:00,UST/USD,1.005,1.005,1.003,1.005,50138.672731,50389.36609465499
1645729200000,2022-02-24 19:00:00,UST/USD,1.005,1.005,1.004,1.005,6043.51363,6073.73119815
1645725600000,2022-02-24 18:00:00,UST/USD,1.005,1.005,1.004,1.005,2263.010314,2274.32536557
1645722000000,2022-02-24 17:00:00,UST/USD,1.005,1.006,1.004,1.005,20987.094747,21092.030220734996
1645718400000,2022-02-24 16:00:00,UST/USD,1.005,1.006,1.005,1.005,8602.941999,8645.956708995
1645714800000,2022-02-24 15:00:00,UST/USD,1.004,1.005,1.003,1.005,12217.354817,12278.441591084998
1645711200000,2022-02-24 14:00:00,UST/USD,1.004,1.005,1.003,1.004,3062.090985,3074.33934894
1645707600000,2022-02-24 13:00:00,UST/USD,1.004,1.005,1.003,1.004,29870.497987,29989.979978948
1645704000000,2022-02-24 12:00:00,UST/USD,1.004,1.004,1.003,1.004,1979.709607,1987.628445428
1645700400000,2022-02-24 11:00:00,UST/USD,1.004,1.004,1.003,1.004,640.033136,642.593268544
1645696800000,2022-02-24 10:00:00,UST/USD,1.004,1.004,1.004,1.004,26067.213336,26171.482189344002
1645693200000,2022-02-24 09:00:00,UST/USD,1.004,1.004,1.003,1.004,4391.104606,4408.669024424
1645689600000,2022-02-24 08:00:00,UST/USD,1.004,1.004,1.003,1.004,15858.344893,15921.778272571999
1645686000000,2022-02-24 07:00:00,UST/USD,1.004,1.004,1.003,1.004,159.473542,160.111436168
1645682400000,2022-02-24 06:00:00,UST/USD,1.004,1.005,1.003,1.004,84381.398501,84718.924095004
1645678800000,2022-02-24 05:00:00,UST/USD,1.004,1.004,1.003,1.004,1091.321751,1095.687038004
1645675200000,2022-02-24 04:00:00,UST/USD,1.004,1.005,1.003,1.004,2328.522434,2337.836523736
1645671600000,2022-02-24 03:00:00,UST/USD,1.004,1.004,1.003,1.004,15596.996745,15659.38473198
1645668000000,2022-02-24 02:00:00,UST/USD,1.004,1.005,1.004,1.004,52447.766382,52657.557447528
1645664400000,2022-02-24 01:00:00,UST/USD,1.004,1.004,1.003,1.004,6668.875327,6695.550828308
1645660800000,2022-02-24 00:00:00,UST/USD,1.004,1.005,1.002,1.004,262471.289327,263521.174484308
1645657200000,2022-02-23 23:00:00,UST/USD,1.005,1.005,1.003,1.004,24337.533966,24434.884101863998
1645653600000,2022-02-23 22:00:00,UST/USD,1.005,1.005,1.004,1.005,499.190111,501.6860615549999
1645650000000,2022-02-23 21:00:00,UST/USD,1.004,1.005,1.003,1.005,17345.653215,17432.381481074997
1645646400000,2022-02-23 20:00:00,UST/USD,1.004,1.005,1.003,1.004,5804.55629,5827.77451516
1645642800000,2022-02-23 19:00:00,UST/USD,1.004,1.004,1.003,1.004,4732.644212,4751.574788848
1645639200000,2022-02-23 18:00:00,UST/USD,1.003,1.005,1.003,1.004,52488.499967,52698.453966868
1645635600000,2022-02-23 17:00:00,UST/USD,1.003,1.005,1.003,1.003,22961.390969,23030.275141906997
1645632000000,2022-02-23 16:00:00,UST/USD,1.005,1.005,1.003,1.003,9945.871037,9975.708650110999
1645628400000,2022-02-23 15:00:00,UST/USD,1.005,1.005,1.003,1.005,9377.906401,9424.795933005
1645624800000,2022-02-23 14:00:00,UST/USD,1.004,1.005,1.004,1.005,2498.207408,2510.69844504
1645621200000,2022-02-23 13:00:00,UST/USD,1.004,1.004,1.003,1.004,5585.677201,5608.019909804
1645617600000,2022-02-23 12:00:00,UST/USD,1.004,1.004,1.004,1.004,128.136049,128.648593196
1645614000000,2022-02-23 11:00:00,UST/USD,1.004,1.004,1.004,1.004,820.307441,823.5886707640001
1645610400000,2022-02-23 10:00:00,UST/USD,1.004,1.005,1.004,1.004,5392.622472,5414.192961888
1645606800000,2022-02-23 09:00:00,UST/USD,1.004,1.004,1.004,1.004,561.478195,563.72410778
1645603200000,2022-02-23 08:00:00,UST/USD,1.004,1.004,1.003,1.004,658.19134,660.82410536
1645599600000,2022-02-23 07:00:00,UST/USD,1.004,1.004,1.003,1.004,741.459951,744.425790804
1645596000000,2022-02-23 06:00:00,UST/USD,1.005,1.005,1.003,1.004,1567.0588,1573.3270352
1645592400000,2022-02-23 05:00:00,UST/USD,1.004,1.005,1.004,1.005,8319.517042,8361.114627209998
1645588800000,2022-02-23 04:00:00,UST/USD,1.003,1.004,1.003,1.004,6061.581956,6085.828283824
1645585200000,2022-02-23 03:00:00,UST/USD,1.004,1.005,1.003,1.003,8089.275915,8113.543742745
1645581600000,2022-02-23 02:00:00,UST/USD,1.005,1.005,1.003,1.004,13487.709118,13541.659954472001
1645578000000,2022-02-23 01:00:00,UST/USD,1.005,1.005,1.004,1.005,611.831281,614.890437405
1645574400000,2022-02-23 00:00:00,UST/USD,1.005,1.005,1.004,1.005,4051.443696,4071.7009144799995
1645570800000,2022-02-22 23:00:00,UST/USD,1.005,1.006,1.005,1.005,11064.137519,11119.458206594998
1645567200000,2022-02-22 22:00:00,UST/USD,1.005,1.007,1.004,1.005,6434.130154,6466.30080477
1645563600000,2022-02-22 21:00:00,UST/USD,1.008,1.008,1.005,1.005,506.917433,509.45202016499996
1645560000000,2022-02-22 20:00:00,UST/USD,1.007,1.016,1.005,1.008,5108.517901,5149.386044208
1645556400000,2022-02-22 19:00:00,UST/USD,1.007,1.007,1.004,1.007,3003.830107,3024.856917749
1645552800000,2022-02-22 18:00:00,UST/USD,1.006,1.007,1.003,1.007,9548.600236,9615.440437652
1645549200000,2022-02-22 17:00:00,UST/USD,1.003,1.01,1.003,1.006,95320.740877,95892.66532226201
1645545600000,2022-02-22 16:00:00,UST/USD,1.007,1.01,1.003,1.003,43914.194047,44045.93662914099
1645542000000,2022-02-22 15:00:00,UST/USD,1.005,1.007,1.003,1.007,7156.912268,7207.010653875999
1645538400000,2022-02-22 14:00:00,UST/USD,1.003,1.007,1.003,1.005,13555.727632,13623.506270159998
1645534800000,2022-02-22 13:00:00,UST/USD,1.006,1.006,1.003,1.003,11610.962223,11645.795109669
1645531200000,2022-02-22 12:00:00,UST/USD,1.006,1.006,1.006,1.006,11.278752,11.346424512
1645527600000,2022-02-22 11:00:00,UST/USD,1.006,1.006,1.006,1.006,2799.886331,2816.685648986
1645524000000,2022-02-22 10:00:00,UST/USD,1.004,1.006,1.003,1.006,17394.012124,17498.376196744
1645520400000,2022-02-22 09:00:00,UST/USD,1.004,1.006,1.003,1.004,1445.041033,1450.821197132
1645516800000,2022-02-22 08:00:00,UST/USD,1.004,1.004,1.003,1.004,19931.103743,20010.828157972
1645513200000,2022-02-22 07:00:00,UST/USD,1.003,1.004,1.003,1.004,1337.117619,1342.4660894760002
1645509600000,2022-02-22 06:00:00,UST/USD,1.005,1.005,1.003,1.003,11466.375559,11500.774685676999
1645506000000,2022-02-22 05:00:00,UST/USD,1.003,1.006,1.003,1.005,53.018341,53.283432704999996
1645502400000,2022-02-22 04:00:00,UST/USD,1.003,1.005,1.003,1.003,29521.217028,29609.780679083997
1645498800000,2022-02-22 03:00:00,UST/USD,1.006,1.006,1.003,1.003,2253.797622,2260.559014866
1645495200000,2022-02-22 02:00:00,UST/USD,1.005,1.006,1.002,1.006,12919.141093,12996.655939558
1645491600000,2022-02-22 01:00:00,UST/USD,1.004,1.005,1.002,1.005,15069.745348,15145.094074739998
1645488000000,2022-02-22 00:00:00,UST/USD,1.002,1.004,1.002,1.004,15636.69909,15699.24588636
1645484400000,2022-02-21 23:00:00,UST/USD,1.004,1.004,1.002,1.002,368.724758,369.46220751600003
1645480800000,2022-02-21 22:00:00,UST/USD,1.004,1.004,1.002,1.004,4900.17748,4919.77818992
1645477200000,2022-02-21 21:00:00,UST/USD,1.002,1.004,1.002,1.004,4870.869412,4890.352889648
1645473600000,2022-02-21 20:00:00,UST/USD,1.004,1.004,1.002,1.002,1495.336118,1498.3267902359999
1645470000000,2022-02-21 19:00:00,UST/USD,1.003,1.004,1.002,1.004,5402.228921,5423.837836684
1645466400000,2022-02-21 18:00:00,UST/USD,1.002,1.005,1.002,1.003,1675.184101,1680.2096533029999
1645462800000,2022-02-21 17:00:00,UST/USD,1.005,1.005,1.002,1.002,2413.426968,2418.2538219360003
1645459200000,2022-02-21 16:00:00,UST/USD,1.005,1.005,1.002,1.005,10289.088789,10340.534232944998
1645455600000,2022-02-21 15:00:00,UST/USD,1.005,1.005,1.002,1.005,6225.112809,6256.238373044999
1645452000000,2022-02-21 14:00:00,UST/USD,1.002,1.006,1.002,1.005,141179.850866,141885.75012033
1645448400000,2022-02-21 13:00:00,UST/USD,1.006,1.006,1.002,1.002,1186.669996,1189.043335992
1645444800000,2022-02-21 12:00:00,UST/USD,1.003,1.067,1.003,1.006,306884.591717,308725.899267302
1645441200000,2022-02-21 11:00:00,UST/USD,1.003,1.003,1.002,1.003,52.975201,53.13412660299999
1645437600000,2022-02-21 10:00:00,UST/USD,1.003,1.003,1.002,1.003,8.882257,8.908903770999999
1645434000000,2022-02-21 09:00:00,UST/USD,1.002,1.003,1.002,1.003,1657.030172,1662.0012625159998
1645430400000,2022-02-21 08:00:00,UST/USD,1.003,1.003,1.002,1.002,18.507881,18.544896762
1645426800000,2022-02-21 07:00:00,UST/USD,1.003,1.003,1.003,1.003,77.114545,77.345888635
1645423200000,2022-02-21 06:00:00,UST/USD,1.003,1.003,1.002,1.003,3450.485846,3460.8373035379996
1645419600000,2022-02-21 05:00:00,UST/USD,1.003,1.003,1.003,1.003,9160.54325,9188.024879749999
1645416000000,2022-02-21 04:00:00,UST/USD,1.001,1.003,1.001,1.003,2671.12997,2679.1433599099996
1645412400000,2022-02-21 03:00:00,UST/USD,1.002,1.003,1.001,1.001,1137.064171,1138.2012351709998
1645408800000,2022-02-21 02:00:00,UST/USD,1.002,1.003,1.001,1.002,24907.139573,24956.953852146
1645405200000,2022-02-21 01:00:00,UST/USD,1.003,1.003,1.002,1.002,67369.724192,67504.463640384
1645401600000,2022-02-21 00:00:00,UST/USD,1.002,1.004,1.002,1.003,83095.319683,83344.60564204899
1645398000000,2022-02-20 23:00:00,UST/USD,1.002,1.003,1.002,1.002,9190.322301,9208.702945602
1645394400000,2022-02-20 22:00:00,UST/USD,1.003,1.003,1.002,1.002,15576.706108,15607.859520216
1645390800000,2022-02-20 21:00:00,UST/USD,1.003,1.003,1.002,1.003,5793.585582,5810.966338745999
1645387200000,2022-02-20 20:00:00,UST/USD,1.003,1.003,1.002,1.003,14812.086276,14856.522534827998
1645383600000,2022-02-20 19:00:00,UST/USD,1.004,1.004,1.002,1.003,17932.256567,17986.053336701
1645380000000,2022-02-20 18:00:00,UST/USD,1.004,1.004,1.002,1.004,21010.227408,21094.268317632
1645376400000,2022-02-20 17:00:00,UST/USD,1.002,1.004,1.002,1.004,20782.523959,20865.654054836
1645372800000,2022-02-20 16:00:00,UST/USD,1.003,1.008,1.002,1.002,768788.937223,770326.515097446
1645369200000,2022-02-20 15:00:00,UST/USD,1.002,1.003,1.002,1.003,8038.534662,8062.650265985999
1645365600000,2022-02-20 14:00:00,UST/USD,1.003,1.003,1.002,1.002,508.581532,509.59869506399997
1645362000000,2022-02-20 13:00:00,UST/USD,1.003,1.003,1.002,1.003,6078.259873,6096.494652619
1645358400000,2022-02-20 12:00:00,UST/USD,1.003,1.003,1.002,1.003,25980.218,26058.158654
1645354800000,2022-02-20 11:00:00,UST/USD,1.003,1.003,1.003,1.003,1.6,1.6048
1645351200000,2022-02-20 10:00:00,UST/USD,1.003,1.003,1.002,1.003,3338.028292,3348.0423768759997
1645347600000,2022-02-20 09:00:00,UST/USD,1.003,1.003,1.002,1.003,12216.707077,12253.357198230999
1645344000000,2022-02-20 08:00:00,UST/USD,1.003,1.003,1.002,1.003,3500.559074,3511.0607512219995
1645340400000,2022-02-20 07:00:00,UST/USD,1.003,1.003,1.002,1.003,393.901458,395.0831623739999
1645336800000,2022-02-20 06:00:00,UST/USD,1.002,1.003,1.002,1.003,8272.767267,8297.585568800998
1645333200000,2022-02-20 05:00:00,UST/USD,1.002,1.004,1.002,1.002,46339.326126,46432.004778252
1645329600000,2022-02-20 04:00:00,UST/USD,1.002,1.004,1.002,1.002,1134.002815,1136.2708206300001
1645326000000,2022-02-20 03:00:00,UST/USD,1.004,1.004,1.002,1.002,7525.011036,7540.0610580719995
1645322400000,2022-02-20 02:00:00,UST/USD,1.004,1.004,1.002,1.004,3076.546617,3088.852803468
1645318800000,2022-02-20 01:00:00,UST/USD,1.004,1.004,1.002,1.004,1023.093741,1027.186115964
1645315200000,2022-02-20 00:00:00,UST/USD,1.004,1.004,1.002,1.004,2497.529479,2507.519596916
1645311600000,2022-02-19 23:00:00,UST/USD,1.004,1.004,1.002,1.004,1228.140397,1233.052958588
1645308000000,2022-02-19 22:00:00,UST/USD,1.004,1.004,1.002,1.004,6594.805598,6621.184820392
1645304400000,2022-02-19 21:00:00,UST/USD,1.004,1.004,1.002,1.004,69190.351211,69467.112615844
1645300800000,2022-02-19 20:00:00,UST/USD,1.002,1.004,1.002,1.004,248.976308,249.972213232
1645297200000,2022-02-19 19:00:00,UST/USD,1.004,1.004,1.002,1.002,9590.223494,9609.403940988
1645293600000,2022-02-19 18:00:00,UST/USD,1.004,1.004,1.002,1.004,4344.865334,4362.244795336
1645290000000,2022-02-19 17:00:00,UST/USD,1.004,1.004,1.004,1.004,110.965908,111.409771632
1645286400000,2022-02-19 16:00:00,UST/USD,1.004,1.004,1.002,1.004,34420.409871,34558.091510484
1645282800000,2022-02-19 15:00:00,UST/USD,1.004,1.004,1.003,1.004,147.592706,148.18307682399998
1645279200000,2022-02-19 14:00:00,UST/USD,1.004,1.004,1.002,1.004,43735.133631,43910.074165524
1645275600000,2022-02-19 13:00:00,UST/USD,1.002,1.004,1.002,1.004,6039.569619,6063.727897476
1645272000000,2022-02-19 12:00:00,UST/USD,1.004,1.004,1.002,1.002,2668.729167,2674.066625334
1645268400000,2022-02-19 11:00:00,UST/USD,1.004,1.004,1.002,1.004,118575.282948,119049.584079792
1645264800000,2022-02-19 10:00:00,UST/USD,1.002,1.004,1.002,1.004,99.020276,99.416357104
1645261200000,2022-02-19 09:00:00,UST/USD,1.004,1.004,1.002,1.002,4641.72906,4651.01251812
1645257600000,2022-02-19 08:00:00,UST/USD,1.004,1.004,1.002,1.004,717.024168,719.892264672
1645254000000,2022-02-19 07:00:00,UST/USD,1.004,1.004,1.002,1.004,15757.694487,15820.725264948001
1645250400000,2022-02-19 06:00:00,UST/USD,1.004,1.004,1.002,1.004,3727.819576,3742.730854304
1645246800000,2022-02-19 05:00:00,UST/USD,1.004,1.004,1.004,1.004,223.216335,224.10920034
1645243200000,2022-02-19 04:00:00,UST/USD,1.004,1.004,1.004,1.004,2236.83104,2245.77836416
1645239600000,2022-02-19 03:00:00,UST/USD,1.001,1.004,1.001,1.004,10368.585965,10410.06030886
1645236000000,2022-02-19 02:00:00,UST/USD,1.004,1.004,1.001,1.001,7712.627068,7720.339695067999
1645232400000,2022-02-19 01:00:00,UST/USD,1.004,1.004,1.001,1.004,2175.909207,2184.612843828
1645228800000,2022-02-19 00:00:00,UST/USD,1.004,1.004,1.004,1.004,1080.767787,1085.090858148
1645225200000,2022-02-18 23:00:00,UST/USD,1.005,1.012,1.001,1.004,8620.392719,8654.874289876
1645221600000,2022-02-18 22:00:00,UST/USD,1.002,1.005,1.001,1.005,907.447338,911.9845746899998
1645218000000,2022-02-18 21:00:00,UST/USD,1.005,1.012,1.001,1.002,3940.669404,3948.550742808
1645214400000,2022-02-18 20:00:00,UST/USD,1.003,1.005,1.002,1.005,693.951985,697.421744925
1645210800000,2022-02-18 19:00:00,UST/USD,1.004,1.004,1.001,1.003,10888.769829,10921.436138486999
1645207200000,2022-02-18 18:00:00,UST/USD,1.003,1.004,1.001,1.004,30717.178118,30840.046830472
1645203600000,2022-02-18 17:00:00,UST/USD,1.003,1.004,1.002,1.003,10072.126876,10102.343256627999
1645200000000,2022-02-18 16:00:00,UST/USD,1.003,1.004,1.001,1.003,15040.570242,15085.691952725998
1645196400000,2022-02-18 15:00:00,UST/USD,1.002,1.007,1.001,1.003,89685.781526,89954.838870578
1645192800000,2022-02-18 14:00:00,UST/USD,1.002,1.002,1.001,1.002,1238.426731,1240.903584462
1645189200000,2022-02-18 13:00:00,UST/USD,1.003,1.003,1.001,1.002,4879.440228,4889.199108456
1645185600000,2022-02-18 12:00:00,UST/USD,1.003,1.003,1.001,1.003,264.723561,265.51773168299997
1645182000000,2022-02-18 11:00:00,UST/USD,1.002,1.003,1.001,1.003,13816.266402,13857.715201205998
1645178400000,2022-02-18 10:00:00,UST/USD,1.001,1.002,1.001,1.002,21495.475485,21538.46643597
1645174800000,2022-02-18 09:00:00,UST/USD,1.002,1.002,1.0,1.001,8819.539165,8828.358704164999
1645171200000,2022-02-18 08:00:00,UST/USD,1.001,1.002,1.0,1.002,32510.036161,32575.056233322
1645167600000,2022-02-18 07:00:00,UST/USD,1.001,1.001,1.0,1.001,3754.534122,3758.288656122
1645164000000,2022-02-18 06:00:00,UST/USD,1.001,1.001,1.001,1.001,23605.678884,23629.284562883997
1645160400000,2022-02-18 05:00:00,UST/USD,1.001,1.001,1.0,1.001,29521.567455,29551.089022455
1645156800000,2022-02-18 04:00:00,UST/USD,1.001,1.001,1.0,1.001,7173.534232,7180.707766231999
1645153200000,2022-02-18 03:00:00,UST/USD,1.001,1.002,1.0,1.001,24122.298573,24146.420871573
1645149600000,2022-02-18 02:00:00,UST/USD,1.001,1.001,1.001,1.001,990.284942,991.2752269419999
1645146000000,2022-02-18 01:00:00,UST/USD,1.002,1.007,1.001,1.001,216895.078573,217111.97365157297
1645142400000,2022-02-18 00:00:00,UST/USD,1.002,1.002,1.001,1.002,3087.125712,3093.299963424
1645138800000,2022-02-17 23:00:00,UST/USD,1.002,1.002,1.002,1.002,2898.009375,2903.80539375
1645135200000,2022-02-17 22:00:00,UST/USD,1.001,1.002,1.001,1.002,38030.937985,38106.99986097
1645131600000,2022-02-17 21:00:00,UST/USD,1.001,1.002,1.0,1.001,54756.793247,54811.550040247
1645128000000,2022-02-17 20:00:00,UST/USD,1.001,1.002,1.0,1.001,93678.422204,93772.10062620399
1645124400000,2022-02-17 19:00:00,UST/USD,1.002,1.002,1.0,1.001,3118.160631,3121.278791631
1645120800000,2022-02-17 18:00:00,UST/USD,1.0,1.002,1.0,1.002,19128.99156,19167.249543119997
1645117200000,2022-02-17 17:00:00,UST/USD,1.002,1.002,1.0,1.0,57900.490364,57900.490364
1645113600000,2022-02-17 16:00:00,UST/USD,1.002,1.002,1.0,1.002,36923.563032,36997.410158064
1645110000000,2022-02-17 15:00:00,UST/USD,1.001,1.002,1.001,1.002,22293.874794,22338.462543588
1645106400000,2022-02-17 14:00:00,UST/USD,1.001,1.002,1.0,1.001,5572.259566,5577.831825565999
1645102800000,2022-02-17 13:00:00,UST/USD,1.002,1.002,1.001,1.001,81571.94815,81653.52009815
1645099200000,2022-02-17 12:00:00,UST/USD,1.001,1.002,1.001,1.002,39426.83984,39505.693519680004
1645095600000,2022-02-17 11:00:00,UST/USD,1.002,1.002,1.001,1.001,580.047387,580.6274343869999
1645092000000,2022-02-17 10:00:00,UST/USD,1.001,1.002,1.001,1.002,1368.87701,1371.61476402
