https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume LUNA,Volume USD
1645956000000,2022-02-27 10:00:00,LUNA/USD,76.87,78.16,76.3,77.58,1403.797093,108906.57847493999
1645952400000,2022-02-27 09:00:00,LUNA/USD,75.87,76.88,75.83,76.87,864.703458,66469.75481646
1645948800000,2022-02-27 08:00:00,LUNA/USD,75.88,76.38,74.95,75.87,670.401231,50863.341395970005
1645945200000,2022-02-27 07:00:00,LUNA/USD,75.15,76.63,75.15,75.88,1070.992061,81266.87758867998
1645941600000,2022-02-27 06:00:00,LUNA/USD,74.17,75.73,74.15,75.15,3654.415145,274629.29814675
1645938000000,2022-02-27 05:00:00,LUNA/USD,73.14,75.0,72.79,74.17,3918.934036,290667.33745012
1645934400000,2022-02-27 04:00:00,LUNA/USD,74.12,74.55,72.85,73.14,1536.872037,112406.82078618
1645930800000,2022-02-27 03:00:00,LUNA/USD,75.43,75.68,73.34,74.12,2354.927269,174547.20917828
1645927200000,2022-02-27 02:00:00,LUNA/USD,74.65,75.93,74.56,75.43,1753.720081,132283.10570983
1645923600000,2022-02-27 01:00:00,LUNA/USD,76.2,76.5,74.57,74.65,10096.698354,753718.5321261
1645920000000,2022-02-27 00:00:00,LUNA/USD,78.22,78.93,75.68,76.2,5876.643365,447800.224413
1645916400000,2022-02-26 23:00:00,LUNA/USD,78.82,79.03,76.83,78.22,7351.228552,575013.09733744
1645912800000,2022-02-26 22:00:00,LUNA/USD,77.58,79.68,77.32,78.82,6328.431974,498807.00819067995
1645909200000,2022-02-26 21:00:00,LUNA/USD,76.91,77.85,76.78,77.58,2812.787574,218216.05999091998
1645905600000,2022-02-26 20:00:00,LUNA/USD,75.74,77.69,75.73,76.91,8444.847311,649493.2066890099
1645902000000,2022-02-26 19:00:00,LUNA/USD,75.83,76.25,75.36,75.74,2098.596728,158947.71617872
1645898400000,2022-02-26 18:00:00,LUNA/USD,75.35,75.84,74.5,75.83,2213.098475,167819.25735924998
1645894800000,2022-02-26 17:00:00,LUNA/USD,75.06,76.09,75.04,75.35,1881.610998,141779.3886993
1645891200000,2022-02-26 16:00:00,LUNA/USD,74.69,75.24,74.17,75.06,1638.256035,122967.49798710001
1645887600000,2022-02-26 15:00:00,LUNA/USD,75.13,75.6,74.69,74.69,1451.17929,108388.5811701
1645884000000,2022-02-26 14:00:00,LUNA/USD,74.31,75.31,73.62,75.13,1450.290746,108960.34374697998
1645880400000,2022-02-26 13:00:00,LUNA/USD,74.84,74.84,73.63,74.31,2099.355198,156003.08476338003
1645876800000,2022-02-26 12:00:00,LUNA/USD,74.26,75.54,73.8,74.84,1115.680458,83497.52547672001
1645873200000,2022-02-26 11:00:00,LUNA/USD,76.21,76.73,73.95,74.26,2416.940342,179481.98979692
1645869600000,2022-02-26 10:00:00,LUNA/USD,75.89,76.38,75.53,76.21,1077.900592,82146.80411632
1645866000000,2022-02-26 09:00:00,LUNA/USD,74.39,76.78,73.53,75.89,2834.057776,215076.64462064
1645862400000,2022-02-26 08:00:00,LUNA/USD,73.9,74.94,72.83,74.39,1468.915546,109272.62746694
1645858800000,2022-02-26 07:00:00,LUNA/USD,73.09,73.9,72.2,73.9,2028.649532,149917.2004148
1645855200000,2022-02-26 06:00:00,LUNA/USD,73.27,73.72,72.77,73.09,608.828605,44499.282739450005
1645851600000,2022-02-26 05:00:00,LUNA/USD,74.41,74.41,72.43,73.27,3208.523607,235088.52468489
1645848000000,2022-02-26 04:00:00,LUNA/USD,74.35,75.44,73.79,74.41,2424.143396,180380.51009636
1645844400000,2022-02-26 03:00:00,LUNA/USD,74.5,74.63,73.66,74.35,2441.751656,181544.2356236
1645840800000,2022-02-26 02:00:00,LUNA/USD,74.05,74.59,73.3,74.5,2207.152171,164432.83673950002
1645837200000,2022-02-26 01:00:00,LUNA/USD,74.2,74.54,72.71,74.05,2879.263825,213209.48624124998
1645833600000,2022-02-26 00:00:00,LUNA/USD,73.09,75.61,72.98,74.2,9938.210688,737415.2330495999
1645830000000,2022-02-25 23:00:00,LUNA/USD,72.21,73.9,71.66,73.09,10969.213141,801739.7884756901
1645826400000,2022-02-25 22:00:00,LUNA/USD,69.53,72.21,69.31,72.21,6412.939358,463078.3510411799
1645822800000,2022-02-25 21:00:00,LUNA/USD,69.22,69.99,68.86,69.53,3424.97,238138.1641
1645819200000,2022-02-25 20:00:00,LUNA/USD,68.8,69.32,67.5,69.22,2822.927843,195403.06529246
1645815600000,2022-02-25 19:00:00,LUNA/USD,69.03,71.2,68.59,68.8,6355.654701,437269.0434288
1645812000000,2022-02-25 18:00:00,LUNA/USD,68.96,69.73,68.34,69.03,3725.312505,257158.32222015
1645808400000,2022-02-25 17:00:00,LUNA/USD,68.47,69.43,67.79,68.96,15877.881999,1094938.7426510397
1645804800000,2022-02-25 16:00:00,LUNA/USD,66.99,68.75,66.2,68.47,2334.762237,159861.17036739
1645801200000,2022-02-25 15:00:00,LUNA/USD,65.17,67.26,64.75,66.99,3389.754127,227079.62896772998
1645797600000,2022-02-25 14:00:00,LUNA/USD,65.96,66.38,64.91,65.17,3344.004725,217928.78792824998
1645794000000,2022-02-25 13:00:00,LUNA/USD,67.29,67.77,65.82,65.96,8119.841793,535584.7646662799
1645790400000,2022-02-25 12:00:00,LUNA/USD,66.17,67.79,66.15,67.29,2667.06461,179466.7776069
1645786800000,2022-02-25 11:00:00,LUNA/USD,64.84,66.29,63.94,66.17,13653.556475,903455.83195075
1645783200000,2022-02-25 10:00:00,LUNA/USD,65.58,65.59,64.63,64.84,452.335525,29329.435441
1645779600000,2022-02-25 09:00:00,LUNA/USD,66.37,66.4,64.46,65.58,1541.511866,101092.34817228
1645776000000,2022-02-25 08:00:00,LUNA/USD,67.13,67.32,65.79,66.37,738.743568,49030.410608160004
1645772400000,2022-02-25 07:00:00,LUNA/USD,66.7,67.66,66.7,67.13,2304.153446,154677.82082998
1645768800000,2022-02-25 06:00:00,LUNA/USD,65.9,67.03,65.42,66.7,1928.930165,128659.6420055
1645765200000,2022-02-25 05:00:00,LUNA/USD,66.93,67.0,65.31,65.9,1115.01397,73479.420623
1645761600000,2022-02-25 04:00:00,LUNA/USD,67.58,67.78,66.87,66.93,79.995748,5354.115413640001
1645758000000,2022-02-25 03:00:00,LUNA/USD,67.24,67.67,66.28,67.58,2446.343154,165323.87034732001
1645754400000,2022-02-25 02:00:00,LUNA/USD,65.17,67.89,64.83,67.24,4579.216899,307906.54428876
1645750800000,2022-02-25 01:00:00,LUNA/USD,64.64,65.52,64.61,65.17,540.674036,35235.72692612
1645747200000,2022-02-25 00:00:00,LUNA/USD,65.21,65.81,64.21,64.64,4771.224422,308411.94663808
1645743600000,2022-02-24 23:00:00,LUNA/USD,62.97,65.99,62.97,65.21,2643.439175,172378.66860175
1645740000000,2022-02-24 22:00:00,LUNA/USD,63.4,65.22,62.4,62.97,6510.865417,409989.19530849
1645736400000,2022-02-24 21:00:00,LUNA/USD,62.85,63.9,62.04,63.4,3982.335907,252480.0965038
1645732800000,2022-02-24 20:00:00,LUNA/USD,62.68,64.38,61.36,62.85,9884.247779,621224.97291015
1645729200000,2022-02-24 19:00:00,LUNA/USD,60.51,62.96,59.96,62.68,11305.150383,708606.82600644
1645725600000,2022-02-24 18:00:00,LUNA/USD,57.26,61.24,57.23,60.51,10377.280701,627929.2552175099
1645722000000,2022-02-24 17:00:00,LUNA/USD,58.23,58.41,56.5,57.26,5107.255586,292441.45485436
1645718400000,2022-02-24 16:00:00,LUNA/USD,57.62,59.46,57.3,58.23,10719.499402,624196.45017846
1645714800000,2022-02-24 15:00:00,LUNA/USD,55.11,58.18,54.55,57.62,8808.428355,507541.6418151
1645711200000,2022-02-24 14:00:00,LUNA/USD,53.31,55.57,52.6,55.11,4300.128421,236980.07728131002
1645707600000,2022-02-24 13:00:00,LUNA/USD,52.3,53.87,52.12,53.31,3304.639164,176170.31383284
1645704000000,2022-02-24 12:00:00,LUNA/USD,52.72,52.95,51.98,52.3,1418.691791,74197.58066929999
1645700400000,2022-02-24 11:00:00,LUNA/USD,52.2,53.12,51.6,52.72,950.210704,50095.108314879995
1645696800000,2022-02-24 10:00:00,LUNA/USD,52.35,52.65,51.56,52.2,3166.763274,165305.0429028
1645693200000,2022-02-24 09:00:00,LUNA/USD,52.81,53.51,52.3,52.35,2575.874399,134847.02478765
1645689600000,2022-02-24 08:00:00,LUNA/USD,52.75,54.46,52.16,52.81,21753.879339,1148822.3678925901
1645686000000,2022-02-24 07:00:00,LUNA/USD,52.54,52.92,50.31,52.75,9110.313751,480569.05036525
1645682400000,2022-02-24 06:00:00,LUNA/USD,55.12,55.91,51.99,52.54,10674.326223,560829.09975642
1645678800000,2022-02-24 05:00:00,LUNA/USD,56.28,56.31,54.49,55.12,2564.154682,141336.20607184
1645675200000,2022-02-24 04:00:00,LUNA/USD,54.78,56.29,54.37,56.28,16347.615811,920043.81784308
1645671600000,2022-02-24 03:00:00,LUNA/USD,57.32,57.55,54.36,54.78,25135.994054,1376949.75427812
1645668000000,2022-02-24 02:00:00,LUNA/USD,59.1,59.87,57.3,57.32,2649.363102,151861.49300664
1645664400000,2022-02-24 01:00:00,LUNA/USD,57.9,59.31,57.89,59.1,1561.658489,92294.01669989999
1645660800000,2022-02-24 00:00:00,LUNA/USD,59.54,60.39,57.74,57.9,4329.063511,250652.7772869
1645657200000,2022-02-23 23:00:00,LUNA/USD,60.8,61.04,58.83,59.54,1624.166293,96702.86108521999
1645653600000,2022-02-23 22:00:00,LUNA/USD,59.95,60.99,59.02,60.8,2324.088021,141304.5516768
1645650000000,2022-02-23 21:00:00,LUNA/USD,60.63,60.67,59.4,59.95,1293.593793,77550.94789035
1645646400000,2022-02-23 20:00:00,LUNA/USD,59.99,61.02,59.39,60.63,3494.005837,211841.57389731
1645642800000,2022-02-23 19:00:00,LUNA/USD,61.28,61.75,59.55,59.99,2812.603909,168728.10850091
1645639200000,2022-02-23 18:00:00,LUNA/USD,61.89,62.4,60.7,61.28,2360.902638,144676.11365664
1645635600000,2022-02-23 17:00:00,LUNA/USD,60.24,64.84,60.19,61.89,21528.841989,1332420.03069921
1645632000000,2022-02-23 16:00:00,LUNA/USD,58.75,60.42,58.3,60.24,2002.706498,120643.03943952
1645628400000,2022-02-23 15:00:00,LUNA/USD,59.66,59.66,58.38,58.75,5588.965767,328351.73881124996
1645624800000,2022-02-23 14:00:00,LUNA/USD,59.69,60.67,58.97,59.66,8513.553598,507918.60765668
1645621200000,2022-02-23 13:00:00,LUNA/USD,60.0,60.26,59.48,59.69,2325.922658,138834.32345601998
1645617600000,2022-02-23 12:00:00,LUNA/USD,58.88,60.0,58.68,60.0,4094.581625,245674.8975
1645614000000,2022-02-23 11:00:00,LUNA/USD,58.03,59.76,57.68,58.88,14167.418171,834177.58190848
1645610400000,2022-02-23 10:00:00,LUNA/USD,57.3,58.15,56.96,58.03,3951.244431,229290.71433093
1645606800000,2022-02-23 09:00:00,LUNA/USD,57.14,57.64,57.01,57.3,1174.512646,67299.5746158
1645603200000,2022-02-23 08:00:00,LUNA/USD,56.65,57.42,56.45,57.14,1007.016016,57540.89515424
1645599600000,2022-02-23 07:00:00,LUNA/USD,56.19,56.86,55.97,56.65,1919.958952,108765.6746308
1645596000000,2022-02-23 06:00:00,LUNA/USD,56.36,56.55,56.07,56.19,594.468427,33403.18091313
1645592400000,2022-02-23 05:00:00,LUNA/USD,56.51,56.88,56.04,56.36,3429.121996,193265.31569455998
1645588800000,2022-02-23 04:00:00,LUNA/USD,55.88,56.77,55.72,56.51,3647.274542,206107.48436842
1645585200000,2022-02-23 03:00:00,LUNA/USD,55.65,55.92,55.15,55.88,2192.21884,122501.1887792
1645581600000,2022-02-23 02:00:00,LUNA/USD,55.28,56.25,55.23,55.65,3342.161945,185991.31223925
1645578000000,2022-02-23 01:00:00,LUNA/USD,55.57,55.63,54.89,55.28,2032.346009,112348.08737752
1645574400000,2022-02-23 00:00:00,LUNA/USD,54.79,55.96,54.62,55.57,16699.445551,927988.18926907
1645570800000,2022-02-22 23:00:00,LUNA/USD,53.3,54.91,53.26,54.79,2080.94483,114014.9672357
1645567200000,2022-02-22 22:00:00,LUNA/USD,53.09,53.52,52.68,53.3,484.499002,25823.7968066
1645563600000,2022-02-22 21:00:00,LUNA/USD,53.68,53.97,53.09,53.09,1606.102867,85268.00120903002
1645560000000,2022-02-22 20:00:00,LUNA/USD,54.02,54.23,53.46,53.68,4456.601906,239230.39031408
1645556400000,2022-02-22 19:00:00,LUNA/USD,53.79,54.57,53.59,54.02,4441.318838,239920.04362876003
1645552800000,2022-02-22 18:00:00,LUNA/USD,52.72,54.0,52.62,53.79,3771.30834,202858.6756086
1645549200000,2022-02-22 17:00:00,LUNA/USD,53.2,53.41,52.25,52.72,1380.599842,72785.22367024
1645545600000,2022-02-22 16:00:00,LUNA/USD,53.8,56.0,52.77,53.2,11811.674206,628381.0677592
1645542000000,2022-02-22 15:00:00,LUNA/USD,53.71,54.01,53.31,53.8,3472.953185,186844.88135299998
1645538400000,2022-02-22 14:00:00,LUNA/USD,53.15,53.87,52.47,53.71,2793.815262,150055.81772202
1645534800000,2022-02-22 13:00:00,LUNA/USD,52.58,53.16,51.75,53.15,5013.337245,266458.87457175
1645531200000,2022-02-22 12:00:00,LUNA/USD,51.74,52.62,51.35,52.58,3332.797885,175238.5127933
1645527600000,2022-02-22 11:00:00,LUNA/USD,51.0,51.87,50.75,51.74,849.228263,43939.07032762
1645524000000,2022-02-22 10:00:00,LUNA/USD,49.65,51.14,49.41,51.0,1021.375754,52090.163454
1645520400000,2022-02-22 09:00:00,LUNA/USD,49.9,50.1,49.59,49.65,1489.761861,73966.67639865
1645516800000,2022-02-22 08:00:00,LUNA/USD,49.02,49.99,49.0,49.9,718.628746,35859.574425399995
1645513200000,2022-02-22 07:00:00,LUNA/USD,49.63,49.98,48.94,49.02,748.031774,36668.51756148
1645509600000,2022-02-22 06:00:00,LUNA/USD,49.53,49.99,49.31,49.63,699.327261,34707.611963430005
1645506000000,2022-02-22 05:00:00,LUNA/USD,49.04,50.47,48.94,49.53,843.697883,41788.35614499
1645502400000,2022-02-22 04:00:00,LUNA/USD,48.64,49.62,48.64,49.04,1283.532504,62944.43399616
1645498800000,2022-02-22 03:00:00,LUNA/USD,50.63,50.63,48.42,48.64,3340.639675,162488.713792
1645495200000,2022-02-22 02:00:00,LUNA/USD,50.83,50.93,50.29,50.63,4505.412288,228109.02414144002
1645491600000,2022-02-22 01:00:00,LUNA/USD,51.0,51.19,49.97,50.83,2014.625576,102403.41802807999
1645488000000,2022-02-22 00:00:00,LUNA/USD,50.11,51.38,50.11,51.0,1284.421797,65505.511647
1645484400000,2022-02-21 23:00:00,LUNA/USD,51.49,51.52,49.93,50.11,5983.44573,299830.4655303
1645480800000,2022-02-21 22:00:00,LUNA/USD,51.21,52.13,50.84,51.49,682.571863,35145.625225870004
1645477200000,2022-02-21 21:00:00,LUNA/USD,53.19,53.19,51.17,51.21,886.955351,45420.98352471
1645473600000,2022-02-21 20:00:00,LUNA/USD,53.03,53.28,52.47,53.19,892.350003,47464.09665957
1645470000000,2022-02-21 19:00:00,LUNA/USD,52.63,53.16,52.14,53.03,1404.774887,74495.21225761001
1645466400000,2022-02-21 18:00:00,LUNA/USD,53.03,53.89,51.93,52.63,4174.207496,219688.54051448
1645462800000,2022-02-21 17:00:00,LUNA/USD,53.32,53.67,52.82,53.03,1357.673266,71997.41329598
1645459200000,2022-02-21 16:00:00,LUNA/USD,52.3,53.47,52.29,53.32,4560.983365,243191.6330218
1645455600000,2022-02-21 15:00:00,LUNA/USD,51.98,53.06,51.81,52.3,2048.804324,107152.4661452
1645452000000,2022-02-21 14:00:00,LUNA/USD,50.09,52.4,49.94,51.98,1411.093078,73348.61819444
1645448400000,2022-02-21 13:00:00,LUNA/USD,49.39,50.21,49.0,50.09,881.408934,44149.77350406
1645444800000,2022-02-21 12:00:00,LUNA/USD,50.16,50.48,49.13,49.39,416.095615,20550.96242485
1645441200000,2022-02-21 11:00:00,LUNA/USD,51.16,51.53,49.93,50.16,645.688769,32387.74865304
1645437600000,2022-02-21 10:00:00,LUNA/USD,51.58,51.69,50.83,51.16,173.845617,8893.94176572
1645434000000,2022-02-21 09:00:00,LUNA/USD,51.56,52.02,51.54,51.58,68.188654,3517.17077332
1645430400000,2022-02-21 08:00:00,LUNA/USD,52.02,52.35,51.55,51.56,844.042959,43518.85496604
1645426800000,2022-02-21 07:00:00,LUNA/USD,51.63,52.07,51.4,52.02,460.719299,23966.61793398
1645423200000,2022-02-21 06:00:00,LUNA/USD,51.43,51.75,51.37,51.63,236.877161,12229.96782243
1645419600000,2022-02-21 05:00:00,LUNA/USD,51.17,51.57,51.13,51.43,1077.552411,55418.520497729995
1645416000000,2022-02-21 04:00:00,LUNA/USD,50.43,51.17,50.43,51.17,5968.151133,305390.29347561003
1645412400000,2022-02-21 03:00:00,LUNA/USD,50.73,50.73,50.31,50.43,848.846451,42807.32652393
1645408800000,2022-02-21 02:00:00,LUNA/USD,50.88,50.97,50.66,50.73,1498.166147,76001.96863731
1645405200000,2022-02-21 01:00:00,LUNA/USD,50.47,51.35,50.45,50.88,1610.945971,81964.93100448001
1645401600000,2022-02-21 00:00:00,LUNA/USD,49.29,50.47,49.22,50.47,382.063312,19282.735356639998
1645398000000,2022-02-20 23:00:00,LUNA/USD,50.26,50.41,49.29,49.29,927.132982,45698.38468278
1645394400000,2022-02-20 22:00:00,LUNA/USD,49.21,50.32,49.21,50.26,790.359046,39723.44565196
1645390800000,2022-02-20 21:00:00,LUNA/USD,49.28,49.4,48.75,49.21,1796.009411,88381.62311531
1645387200000,2022-02-20 20:00:00,LUNA/USD,49.44,49.47,49.05,49.28,2825.378856,139234.67002368
1645383600000,2022-02-20 19:00:00,LUNA/USD,49.7,49.78,49.22,49.44,649.915902,32131.842194879995
1645380000000,2022-02-20 18:00:00,LUNA/USD,49.82,49.88,49.53,49.7,678.116049,33702.3676353
1645376400000,2022-02-20 17:00:00,LUNA/USD,49.78,50.03,49.6,49.82,2700.266601,134527.28206182
1645372800000,2022-02-20 16:00:00,LUNA/USD,49.49,49.93,49.36,49.78,413.383558,20578.23351724
1645369200000,2022-02-20 15:00:00,LUNA/USD,48.8,49.52,48.77,49.49,675.488973,33429.94927377
1645365600000,2022-02-20 14:00:00,LUNA/USD,48.7,48.92,47.97,48.8,539.098978,26308.030126399997
1645362000000,2022-02-20 13:00:00,LUNA/USD,48.51,49.07,48.51,48.7,316.043466,15391.316794200002
1645358400000,2022-02-20 12:00:00,LUNA/USD,49.35,49.53,48.51,48.51,1906.781532,92497.97211732
1645354800000,2022-02-20 11:00:00,LUNA/USD,48.68,49.35,48.6,49.35,261.337671,12897.01406385
1645351200000,2022-02-20 10:00:00,LUNA/USD,48.48,49.16,48.48,48.68,1043.660959,50805.41548412
1645347600000,2022-02-20 09:00:00,LUNA/USD,47.84,48.71,47.84,48.48,1420.553432,68868.43038336
1645344000000,2022-02-20 08:00:00,LUNA/USD,48.35,48.38,47.49,47.84,1768.424327,84601.41980368001
1645340400000,2022-02-20 07:00:00,LUNA/USD,47.67,48.38,47.34,48.35,754.585351,36484.20172085
1645336800000,2022-02-20 06:00:00,LUNA/USD,48.08,48.3,47.64,47.67,6368.620622,303592.14505074004
1645333200000,2022-02-20 05:00:00,LUNA/USD,48.52,48.93,47.99,48.08,2807.903143,135003.98311544
1645329600000,2022-02-20 04:00:00,LUNA/USD,49.55,49.68,48.49,48.52,7385.595185,358349.07837620005
1645326000000,2022-02-20 03:00:00,LUNA/USD,49.66,50.02,49.47,49.55,1071.141478,53075.0602349
1645322400000,2022-02-20 02:00:00,LUNA/USD,50.32,50.69,49.66,49.66,832.377753,41335.87921398
1645318800000,2022-02-20 01:00:00,LUNA/USD,49.88,50.32,49.88,50.32,537.282412,27036.050971840003
1645315200000,2022-02-20 00:00:00,LUNA/USD,50.46,50.49,49.82,49.88,789.302453,39370.40635564
1645311600000,2022-02-19 23:00:00,LUNA/USD,50.31,50.62,49.98,50.46,463.013597,23363.66610462
1645308000000,2022-02-19 22:00:00,LUNA/USD,50.29,50.55,50.18,50.31,374.303071,18831.18750201
1645304400000,2022-02-19 21:00:00,LUNA/USD,50.55,50.55,50.21,50.29,189.298709,9519.83207561
1645300800000,2022-02-19 20:00:00,LUNA/USD,50.23,50.66,50.18,50.55,144.702093,7314.690801149999
1645297200000,2022-02-19 19:00:00,LUNA/USD,50.76,50.76,50.2,50.23,254.532776,12785.18133848
1645293600000,2022-02-19 18:00:00,LUNA/USD,50.84,50.84,50.59,50.76,651.069077,33048.266348519996
1645290000000,2022-02-19 17:00:00,LUNA/USD,50.59,51.1,50.49,50.84,744.272981,37838.83835404
1645286400000,2022-02-19 16:00:00,LUNA/USD,50.84,51.57,50.54,50.59,901.061423,45584.69738957
1645282800000,2022-02-19 15:00:00,LUNA/USD,50.57,50.96,50.46,50.84,918.481194,46695.58390296
1645279200000,2022-02-19 14:00:00,LUNA/USD,51.17,51.17,50.37,50.57,416.980116,21086.68446612
1645275600000,2022-02-19 13:00:00,LUNA/USD,50.61,51.17,50.26,51.17,640.476087,32773.16137179
1645272000000,2022-02-19 12:00:00,LUNA/USD,50.82,50.96,50.43,50.61,1423.808997,72058.97333817
1645268400000,2022-02-19 11:00:00,LUNA/USD,51.33,51.46,50.46,50.82,842.498265,42815.7618273
1645264800000,2022-02-19 10:00:00,LUNA/USD,51.67,51.7,51.25,51.33,1288.666076,66147.22968108
1645261200000,2022-02-19 09:00:00,LUNA/USD,51.78,51.97,51.58,51.67,1116.036481,57665.604973270005
1645257600000,2022-02-19 08:00:00,LUNA/USD,52.36,52.62,51.61,51.78,409.034612,21179.81220936
1645254000000,2022-02-19 07:00:00,LUNA/USD,52.55,52.58,52.26,52.36,437.072291,22885.10515676
1645250400000,2022-02-19 06:00:00,LUNA/USD,52.31,52.85,52.27,52.55,179.431738,9429.1378319
1645246800000,2022-02-19 05:00:00,LUNA/USD,51.93,52.47,51.89,52.31,660.201119,34535.12053489
1645243200000,2022-02-19 04:00:00,LUNA/USD,51.61,52.13,51.56,51.93,1337.281906,69445.04937857999
1645239600000,2022-02-19 03:00:00,LUNA/USD,51.67,51.69,51.39,51.61,600.38584,30985.913202400003
1645236000000,2022-02-19 02:00:00,LUNA/USD,51.25,51.84,51.25,51.67,786.639322,40645.65376774
1645232400000,2022-02-19 01:00:00,LUNA/USD,50.9,51.71,50.83,51.25,931.557702,47742.332227499995
1645228800000,2022-02-19 00:00:00,LUNA/USD,50.61,50.99,50.45,50.9,875.934587,44585.0704783
1645225200000,2022-02-18 23:00:00,LUNA/USD,50.38,50.91,50.31,50.61,1105.855929,55967.368566690006
1645221600000,2022-02-18 22:00:00,LUNA/USD,50.55,50.67,50.1,50.38,703.718821,35453.35420198
1645218000000,2022-02-18 21:00:00,LUNA/USD,50.34,51.14,50.34,50.55,1067.02711,53938.2204105
1645214400000,2022-02-18 20:00:00,LUNA/USD,50.58,50.74,50.21,50.34,1260.477271,63452.42582214
1645210800000,2022-02-18 19:00:00,LUNA/USD,50.72,50.84,50.4,50.58,490.774556,24823.37704248
1645207200000,2022-02-18 18:00:00,LUNA/USD,50.52,50.88,50.16,50.72,2634.403,133616.92015999998
1645203600000,2022-02-18 17:00:00,LUNA/USD,49.44,50.81,49.44,50.52,3751.535963,189527.59685076
1645200000000,2022-02-18 16:00:00,LUNA/USD,49.5,50.22,49.09,49.44,1883.827832,93136.44801407999
1645196400000,2022-02-18 15:00:00,LUNA/USD,50.61,50.81,49.36,49.5,1830.575993,90613.5116535
1645192800000,2022-02-18 14:00:00,LUNA/USD,50.99,50.99,49.03,50.61,4106.566751,207833.34326811
1645189200000,2022-02-18 13:00:00,LUNA/USD,51.05,51.17,50.59,50.99,934.296158,47639.76109642
1645185600000,2022-02-18 12:00:00,LUNA/USD,50.69,51.32,50.46,51.05,1534.272078,78324.5895819
1645182000000,2022-02-18 11:00:00,LUNA/USD,51.48,51.5,50.57,50.69,846.20977,42894.3732413
1645178400000,2022-02-18 10:00:00,LUNA/USD,51.64,51.69,51.16,51.48,128.47528,6613.9074144
1645174800000,2022-02-18 09:00:00,LUNA/USD,51.74,51.87,51.52,51.64,222.907891,11510.96349124
1645171200000,2022-02-18 08:00:00,LUNA/USD,51.26,51.78,51.26,51.74,353.359526,18282.821875240003
1645167600000,2022-02-18 07:00:00,LUNA/USD,51.12,51.36,51.05,51.26,2246.033446,115131.67444195999
1645164000000,2022-02-18 06:00:00,LUNA/USD,50.81,51.16,50.76,51.12,303.753794,15527.89394928
1645160400000,2022-02-18 05:00:00,LUNA/USD,51.07,51.07,50.49,50.81,1281.666467,65121.47318827001
1645156800000,2022-02-18 04:00:00,LUNA/USD,50.94,51.21,50.85,51.07,1024.239276,52307.899825320004
1645153200000,2022-02-18 03:00:00,LUNA/USD,50.97,51.1,50.79,50.94,956.192937,48708.468210779996
1645149600000,2022-02-18 02:00:00,LUNA/USD,50.96,51.15,50.72,50.97,1748.705503,89131.51948790999
1645146000000,2022-02-18 01:00:00,LUNA/USD,50.73,51.3,50.26,50.96,8245.674696,420199.58250816003
1645142400000,2022-02-18 00:00:00,LUNA/USD,50.32,50.95,50.16,50.73,4196.628295,212894.95340535
1645138800000,2022-02-17 23:00:00,LUNA/USD,51.01,51.16,50.17,50.32,1086.552101,54675.30172232
1645135200000,2022-02-17 22:00:00,LUNA/USD,51.31,51.49,50.8,51.01,2779.282629,141771.20690529
1645131600000,2022-02-17 21:00:00,LUNA/USD,51.31,51.53,50.53,51.31,2885.314404,148045.48206924
1645128000000,2022-02-17 20:00:00,LUNA/USD,52.27,52.27,50.98,51.31,6048.304705,310338.51441355
1645124400000,2022-02-17 19:00:00,LUNA/USD,52.69,52.69,51.95,52.27,1509.207159,78886.25820093001
1645120800000,2022-02-17 18:00:00,LUNA/USD,53.71,53.81,52.0,52.69,1790.47384,94340.0666296
1645117200000,2022-02-17 17:00:00,LUNA/USD,54.14,54.21,53.4,53.71,13248.316542,711567.08147082
1645113600000,2022-02-17 16:00:00,LUNA/USD,54.3,54.53,53.98,54.14,598.157455,32384.2446137
1645110000000,2022-02-17 15:00:00,LUNA/USD,54.22,54.42,53.93,54.3,651.011822,35349.9419346
1645106400000,2022-02-17 14:00:00,LUNA/USD,55.08,55.46,54.02,54.22,1958.801043,106206.19255146
1645102800000,2022-02-17 13:00:00,LUNA/USD,55.95,56.27,54.88,55.08,1367.700711,75332.95516187999
1645099200000,2022-02-17 12:00:00,LUNA/USD,55.72,56.52,55.72,55.95,483.519333,27052.906681350003
1645095600000,2022-02-17 11:00:00,LUNA/USD,55.55,55.89,55.52,55.72,278.81618,15535.637549599998
1645092000000,2022-02-17 10:00:00,LUNA/USD,55.6,55.98,55.54,55.55,355.754935,19762.186639249998
1645088400000,2022-02-17 09:00:00,LUNA/USD,56.1,56.23,55.4,55.6,169.8163,9441.78628
1645084800000,2022-02-17 08:00:00,LUNA/USD,56.85,57.12,55.75,56.1,1132.615249,63539.7154689
1645081200000,2022-02-17 07:00:00,LUNA/USD,56.15,56.85,56.15,56.85,447.06857,25415.848204500002
1645077600000,2022-02-17 06:00:00,LUNA/USD,55.64,56.27,55.56,56.15,60.863087,3417.46233505
1645074000000,2022-02-17 05:00:00,LUNA/USD,55.92,56.25,55.57,55.64,263.691555,14671.7981202
1645070400000,2022-02-17 04:00:00,LUNA/USD,55.76,55.94,55.21,55.92,1429.500519,79937.66902248
1645066800000,2022-02-17 03:00:00,LUNA/USD,55.94,56.1,55.76,55.76,468.145507,26103.79347032
1645063200000,2022-02-17 02:00:00,LUNA/USD,56.42,56.49,55.83,55.94,1365.477463,76384.80928022
